,P,EFFECTSIZE,TF,FDR,SNP,GENE
298,0.12402577604339048,0.03491459315380954,TFCP2,0.21453107207505379,,TFCP2
299,0.418940995407603,0.07922260690476202,ZNF713,0.5319885655969562,,ZNF713
300,0.13619145208162364,-0.059288529977380953,BHLHE40,0.23058870193714057,,BHLHE40
301,0.4002905638318352,0.08699616471428562,ZSCAN16,0.5165039533314002,,ZSCAN16
302,0.0476991098659019,0.12272534905714283,NR4A3,0.10526700108336971,,NR4A3
303,0.8844509396922481,-0.004104434238095228,NFAT5,0.9310009891497348,,NFAT5
304,0.9922709139857084,-0.11743221738095233,NR2C1,0.9922709139857084,,NR2C1
305,0.35407273734180306,0.0377716092857141,ZKSCAN3,0.4740722843070167,,ZKSCAN3
306,7.814387601699694e-07,-0.23780278619047623,ATF4,6.251510081359755e-05,,ATF4
307,0.07839829853200624,0.12744930916666666,HLTF,0.15022428461222753,,HLTF
308,0.6252098152463806,-0.01664050185714283,JUN,0.7275168759230611,,JUN
309,0.011854373647471486,-0.14647804775999998,E2F1,0.03831716734536238,,E2F1
310,0.04610560981584814,-0.07231749372690476,E2F6,0.10317339259490492,,E2F6
311,0.07959396191219033,-0.009052022933333292,E2F5,0.15071046042544917,,E2F5
312,0.9562222041082942,0.0031781284761904782,PAX6,0.9714003343322354,,PAX6
313,0.8793522207073458,0.010210827342380963,ATF7,0.9310009891497348,,ATF7
314,4.358358537362729e-05,0.23906541020523808,IRF4,0.0007424533529884702,,IRF4
315,0.0003193439179823372,0.08686687583180952,HMBOX1,0.0028386126042874416,,HMBOX1
316,0.04851199941852062,-0.12232780857142866,FUBP1,0.10632766995840136,,FUBP1
317,0.03358051414882346,0.14408268295238086,ZNF740,0.08461231911514573,,ZNF740
318,0.0008987471728256228,0.15655989835542855,CEBPZ,0.005991647818837486,,CEBPZ
319,0.007148421416768059,-0.08033056957142853,DDIT3,0.025702189363660435,,DDIT3
